StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
VWAP8,2019-Sep-13 13:30:01.012805,AAPL,-1,219.640000,0.006120,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505854,,FILL
VWAP8,2019-Sep-13 13:30:01.541646,MSFT,1,137.920000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505855,,FILL
VWAP8,2019-Sep-13 13:30:01.630178,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505856,,FILL
VWAP8,2019-Sep-13 13:30:01.630243,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505857,,FILL
VWAP8,2019-Sep-13 13:30:01.898861,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505858,,FILL
VWAP8,2019-Sep-13 13:30:01.898929,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505859,,FILL
VWAP8,2019-Sep-13 13:30:03.224567,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505860,,FILL
VWAP8,2019-Sep-13 13:30:03.225904,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505861,,FILL
VWAP8,2019-Sep-13 13:30:03.246363,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505862,,FILL
VWAP8,2019-Sep-13 13:30:03.362636,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505863,,FILL
VWAP8,2019-Sep-13 13:30:03.375473,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505864,,FILL
VWAP8,2019-Sep-13 13:30:03.389954,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505865,,FILL
VWAP8,2019-Sep-13 13:30:03.390001,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505866,,FILL
VWAP8,2019-Sep-13 13:30:03.551507,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505867,,FILL
VWAP8,2019-Sep-13 13:30:03.883243,AAPL,-1,218.640000,0.006098,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505868,,FILL
VWAP8,2019-Sep-13 13:30:04.456196,AAPL,-1,218.640000,0.006098,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505869,,FILL
VWAP8,2019-Sep-13 13:30:04.614077,AAPL,-1,218.640000,0.006098,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505870,,FILL
VWAP8,2019-Sep-13 13:30:04.627927,MSFT,1,137.970000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505871,,FILL
VWAP8,2019-Sep-13 13:30:06.174722,AAPL,-1,218.640000,0.006098,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505872,,FILL
VWAP8,2019-Sep-13 13:30:06.403929,AAPL,5,219.270000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505873,,FILL
VWAP8,2019-Sep-13 13:30:06.440153,AAPL,-1,218.640000,0.006098,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505874,,FILL
VWAP8,2019-Sep-13 13:30:06.643179,AAPL,-1,218.640000,0.006098,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505875,,FILL
VWAP8,2019-Sep-13 13:30:06.645020,AAPL,-1,218.640000,0.006098,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505876,,FILL
VWAP8,2019-Sep-13 13:30:07.558043,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505877,,FILL
VWAP8,2019-Sep-13 13:30:07.816349,MSFT,1,137.970000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505878,,FILL
VWAP8,2019-Sep-13 13:30:09.660060,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505879,,FILL
VWAP8,2019-Sep-13 13:30:12.651354,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505880,,FILL
VWAP8,2019-Sep-13 13:30:13.507275,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505881,,FILL
VWAP8,2019-Sep-13 13:30:13.811597,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505882,,FILL
VWAP8,2019-Sep-13 13:30:15.382104,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505883,,FILL
VWAP8,2019-Sep-13 13:30:15.935341,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505884,,FILL
VWAP8,2019-Sep-13 13:30:16.468256,AAPL,-1,219.710000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505885,,FILL
VWAP8,2019-Sep-13 13:30:17.758151,AAPL,-1,219.710000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505886,,FILL
VWAP8,2019-Sep-13 13:30:17.766137,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505887,,FILL
VWAP8,2019-Sep-13 13:30:17.873018,AAPL,-1,219.710000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505888,,FILL
VWAP8,2019-Sep-13 13:30:18.060286,AAPL,-1,219.710000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505889,,FILL
VWAP8,2019-Sep-13 13:30:18.061774,AAPL,-1,219.710000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505890,,FILL
VWAP8,2019-Sep-13 13:30:18.062970,AAPL,-1,219.710000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505891,,FILL
VWAP8,2019-Sep-13 13:30:18.063098,AAPL,-1,219.710000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505892,,FILL
VWAP8,2019-Sep-13 13:30:18.335922,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505893,,FILL
VWAP8,2019-Sep-13 13:30:18.539407,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505894,,FILL
VWAP8,2019-Sep-13 13:30:18.622264,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505895,,FILL
VWAP8,2019-Sep-13 13:30:18.683809,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505896,,FILL
VWAP8,2019-Sep-13 13:30:18.753798,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505897,,FILL
VWAP8,2019-Sep-13 13:30:18.754951,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505898,,FILL
VWAP8,2019-Sep-13 13:30:19.103214,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505899,,FILL
VWAP8,2019-Sep-13 13:30:19.261342,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505900,,FILL
VWAP8,2019-Sep-13 13:30:19.967567,AAPL,1,219.860000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505901,,FILL
VWAP8,2019-Sep-13 13:30:20.207759,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505902,,FILL
VWAP8,2019-Sep-13 13:30:20.285113,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505903,,FILL
VWAP8,2019-Sep-13 13:30:21.194483,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505904,,FILL
VWAP8,2019-Sep-13 13:30:21.542521,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505905,,FILL
VWAP8,2019-Sep-13 13:30:23.547294,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505906,,FILL
VWAP8,2019-Sep-13 13:30:23.550925,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505907,,FILL
VWAP8,2019-Sep-13 13:30:24.130347,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505908,,FILL
VWAP8,2019-Sep-13 13:30:24.138494,AAPL,1,227.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505909,,FILL
VWAP8,2019-Sep-13 13:30:24.138547,AAPL,1,227.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505910,,FILL
VWAP8,2019-Sep-13 13:30:24.778937,AAPL,1,227.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505911,,FILL
VWAP8,2019-Sep-13 13:30:24.778999,AAPL,1,227.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505912,,FILL
VWAP8,2019-Sep-13 13:30:26.513262,AAPL,1,227.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505913,,FILL
VWAP8,2019-Sep-13 13:30:27.488494,MSFT,1,137.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505914,,FILL
VWAP8,2019-Sep-13 13:30:27.488734,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505915,,FILL
VWAP8,2019-Sep-13 13:30:27.489070,MSFT,1,137.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505916,,FILL
VWAP8,2019-Sep-13 13:30:27.489225,MSFT,1,137.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505917,,FILL
VWAP8,2019-Sep-13 13:30:27.489400,MSFT,1,137.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505918,,FILL
VWAP8,2019-Sep-13 13:30:27.490151,MSFT,1,137.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505919,,FILL
VWAP8,2019-Sep-13 13:30:27.490333,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505920,,FILL
VWAP8,2019-Sep-13 13:30:28.479172,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505921,,FILL
VWAP8,2019-Sep-13 13:30:28.723860,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505922,,FILL
VWAP8,2019-Sep-13 13:30:30.700950,AAPL,-4,219.600000,0.024476,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505923,,FILL
VWAP8,2019-Sep-13 13:30:31.199813,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505924,,FILL
VWAP8,2019-Sep-13 13:30:33.242240,AAPL,-1,219.600000,0.006119,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505925,,FILL
VWAP8,2019-Sep-13 13:30:35.939272,AAPL,-1,219.600000,0.006119,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505926,,FILL
VWAP8,2019-Sep-13 13:30:37.945421,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505927,,FILL
VWAP8,2019-Sep-13 13:30:43.877560,AAPL,-1,219.600000,0.006119,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505928,,FILL
VWAP8,2019-Sep-13 13:30:43.878682,AAPL,-1,219.600000,0.006119,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505929,,FILL
VWAP8,2019-Sep-13 13:30:48.017367,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505930,,FILL
VWAP8,2019-Sep-13 13:30:48.022830,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505931,,FILL
VWAP8,2019-Sep-13 13:30:48.023949,MSFT,-5,137.230000,0.021370,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505932,,FILL
VWAP8,2019-Sep-13 13:30:48.048293,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505933,,FILL
VWAP8,2019-Sep-13 13:30:49.421255,AAPL,-1,219.600000,0.006119,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505934,,FILL
VWAP8,2019-Sep-13 13:30:52.622946,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505935,,FILL
VWAP8,2019-Sep-13 13:30:53.387726,AAPL,-1,219.600000,0.006119,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505936,,FILL
VWAP8,2019-Sep-13 13:30:55.235129,AAPL,-1,219.890000,0.006126,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505937,,FILL
VWAP8,2019-Sep-13 13:30:56.529167,AAPL,-1,219.600000,0.006119,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505938,,FILL
VWAP8,2019-Sep-13 13:30:59.467894,AAPL,-1,219.600000,0.006119,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505939,,FILL
VWAP8,2019-Sep-13 13:31:00.122850,AAPL,-1,219.600000,0.006119,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505940,,FILL
VWAP8,2019-Sep-13 13:31:02.111382,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505941,,FILL
VWAP8,2019-Sep-13 13:31:03.652993,AAPL,-1,219.910000,0.006126,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505942,,FILL
VWAP8,2019-Sep-13 13:31:04.895567,AAPL,-1,219.740000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505943,,FILL
VWAP8,2019-Sep-13 13:31:06.104209,AAPL,-1,219.740000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505944,,FILL
VWAP8,2019-Sep-13 13:31:11.948747,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505945,,FILL
VWAP8,2019-Sep-13 13:31:11.949854,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505946,,FILL
VWAP8,2019-Sep-13 13:31:12.788456,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505947,,FILL
VWAP8,2019-Sep-13 13:31:13.420037,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505948,,FILL
VWAP8,2019-Sep-13 13:31:14.015021,MSFT,-5,137.230000,0.021370,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505949,,FILL
VWAP8,2019-Sep-13 13:31:14.703781,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505950,,FILL
VWAP8,2019-Sep-13 13:31:18.627038,AAPL,-1,219.740000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505951,,FILL
VWAP8,2019-Sep-13 13:31:21.158872,AAPL,-1,219.740000,0.006122,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505952,,FILL
VWAP8,2019-Sep-13 13:31:21.972963,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505953,,FILL
VWAP8,2019-Sep-13 13:31:21.973009,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505954,,FILL
VWAP8,2019-Sep-13 13:31:22.408758,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505955,,FILL
VWAP8,2019-Sep-13 13:31:27.745408,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505956,,FILL
VWAP8,2019-Sep-13 13:31:29.388535,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505957,,FILL
VWAP8,2019-Sep-13 13:31:29.438028,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505958,,FILL
VWAP8,2019-Sep-13 13:31:29.438440,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505959,,FILL
VWAP8,2019-Sep-13 13:31:30.124990,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505960,,FILL
VWAP8,2019-Sep-13 13:31:31.744973,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505961,,FILL
VWAP8,2019-Sep-13 13:31:31.910075,MSFT,-5,137.230000,0.021370,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505962,,FILL
VWAP8,2019-Sep-13 13:31:45.951791,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505963,,FILL
VWAP8,2019-Sep-13 13:31:45.953065,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505964,,FILL
VWAP8,2019-Sep-13 13:31:47.092925,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505965,,FILL
VWAP8,2019-Sep-13 13:31:51.634127,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505966,,FILL
VWAP8,2019-Sep-13 13:31:51.635205,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505967,,FILL
VWAP8,2019-Sep-13 13:31:53.337114,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505968,,FILL
VWAP8,2019-Sep-13 13:31:54.592592,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505969,,FILL
VWAP8,2019-Sep-13 13:31:54.829360,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505970,,FILL
VWAP8,2019-Sep-13 13:31:56.469468,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505971,,FILL
VWAP8,2019-Sep-13 13:31:57.798908,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505972,,FILL
VWAP8,2019-Sep-13 13:32:03.829953,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505973,,FILL
VWAP8,2019-Sep-13 13:32:06.469745,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505974,,FILL
VWAP8,2019-Sep-13 13:32:10.440595,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505975,,FILL
VWAP8,2019-Sep-13 13:32:11.652357,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505976,,FILL
VWAP8,2019-Sep-13 13:32:13.335730,MSFT,-5,137.230000,0.021370,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505977,,FILL
VWAP8,2019-Sep-13 13:32:13.727778,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505978,,FILL
VWAP8,2019-Sep-13 13:32:14.093207,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505979,,FILL
VWAP8,2019-Sep-13 13:32:14.583933,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505980,,FILL
VWAP8,2019-Sep-13 13:32:16.467559,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505981,,FILL
VWAP8,2019-Sep-13 13:32:17.555553,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505982,,FILL
VWAP8,2019-Sep-13 13:32:17.912372,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505983,,FILL
VWAP8,2019-Sep-13 13:32:17.953498,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505984,,FILL
VWAP8,2019-Sep-13 13:32:18.682405,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505985,,FILL
VWAP8,2019-Sep-13 13:32:20.884967,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505986,,FILL
VWAP8,2019-Sep-13 13:32:33.669864,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505987,,FILL
VWAP8,2019-Sep-13 13:32:33.821008,MSFT,-5,137.120000,0.021357,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505988,,FILL
VWAP8,2019-Sep-13 13:32:34.731723,MSFT,1,137.350000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505989,,FILL
VWAP8,2019-Sep-13 13:32:36.449158,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505990,,FILL
VWAP8,2019-Sep-13 13:32:40.511789,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505991,,FILL
VWAP8,2019-Sep-13 13:32:41.943944,AAPL,-1,219.220000,0.006111,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505992,,FILL
VWAP8,2019-Sep-13 13:32:42.548660,AAPL,-1,219.170000,0.006109,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505993,,FILL
VWAP8,2019-Sep-13 13:32:43.843849,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505994,,FILL
VWAP8,2019-Sep-13 13:32:45.843197,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505995,,FILL
VWAP8,2019-Sep-13 13:32:46.502376,AAPL,-1,170.000000,0.005008,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505996,,FILL
VWAP8,2019-Sep-13 13:32:47.460969,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505997,,FILL
VWAP8,2019-Sep-13 13:32:47.462228,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505998,,FILL
VWAP8,2019-Sep-13 13:32:48.505940,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748505999,,FILL
VWAP8,2019-Sep-13 13:32:50.795358,MSFT,1,137.240000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506000,,FILL
VWAP8,2019-Sep-13 13:32:52.057571,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506001,,FILL
VWAP8,2019-Sep-13 13:33:00.374268,MSFT,-5,137.340000,0.021382,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506002,,FILL
VWAP8,2019-Sep-13 13:33:03.057494,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506003,,FILL
VWAP8,2019-Sep-13 13:33:03.059259,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506004,,FILL
VWAP8,2019-Sep-13 13:33:15.022807,MSFT,1,137.350000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506005,,FILL
VWAP8,2019-Sep-13 13:33:15.398400,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506006,,FILL
VWAP8,2019-Sep-13 13:33:16.206184,MSFT,1,137.380000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506007,,FILL
VWAP8,2019-Sep-13 13:33:17.941120,MSFT,1,137.370000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506008,,FILL
VWAP8,2019-Sep-13 13:33:18.246429,MSFT,1,137.360000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506009,,FILL
VWAP8,2019-Sep-13 13:33:19.918441,AAPL,5,227.000000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506010,,FILL
VWAP8,2019-Sep-13 13:33:26.459866,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506011,,FILL
VWAP8,2019-Sep-13 13:33:27.773336,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506012,,FILL
VWAP8,2019-Sep-13 13:33:31.281916,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506013,,FILL
VWAP8,2019-Sep-13 13:33:32.059407,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506014,,FILL
VWAP8,2019-Sep-13 13:33:33.313149,MSFT,-5,137.120000,0.021357,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506015,,FILL
VWAP8,2019-Sep-13 13:33:33.313340,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506016,,FILL
VWAP8,2019-Sep-13 13:33:34.565788,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506017,,FILL
VWAP8,2019-Sep-13 13:33:35.313634,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506018,,FILL
VWAP8,2019-Sep-13 13:33:35.718324,MSFT,1,137.390000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506019,,FILL
